seed,target,target_label,representation_index,layer_label,stream,trained_cv_r2,init_cv_r2,trained_minus_init_cv_r2,remaining_gap_to_one_at_init,fraction_remaining_gap_closed,positive_fraction_remaining_gap_closed
0,NdivBpowD,N / B^D,5,4,D_tag,-0.16713510243651825,-0.1717612940539032,0.0046261916173849504,1.1717612940539033,0.003948066590747225,0.003948066590747225
42,NdivBpowD,N / B^D,5,4,D_tag,-0.15444870329210328,-0.15282494095036214,-0.0016237623417411362,1.1528249409503621,-0.001408507297215954,0.0
1337,NdivBpowD,N / B^D,5,4,D_tag,-0.16517460197079833,-0.16813461111526662,0.002960009144468284,1.1681346111152666,0.0025339623672671085,0.0025339623672671085
0,NdivBpowD,N / B^D,6,5,D_tag,-0.16774788739350552,-0.1822037079912154,0.01445582059770989,1.1822037079912153,0.01222785929361787,0.01222785929361787
42,NdivBpowD,N / B^D,6,5,D_tag,-0.14649239271935208,-0.15310965405858995,0.006617261339237873,1.15310965405859,0.005738622789209297,0.005738622789209297
1337,NdivBpowD,N / B^D,6,5,D_tag,-0.16837388004625842,-0.161988534099415,-0.006385345946843424,1.161988534099415,-0.005495188428681276,0.0
0,NdivBpowD,N / B^D,7,6,D_tag,-0.1715686073059035,-0.1777995562296629,0.0062309489237593885,1.1777995562296628,0.005290330507260266,0.005290330507260266
42,NdivBpowD,N / B^D,7,6,D_tag,-0.15224986233306614,-0.15295519386355227,0.0007053315304861307,1.1529551938635523,0.0006117597060494303,0.0006117597060494303
1337,NdivBpowD,N / B^D,7,6,D_tag,-0.16584356157187555,-0.16283079340486534,-0.0030127681670102102,1.1628307934048654,-0.0025908912836652477,0.0
0,NdivBpowD,N / B^D,8,7,D_tag,-0.162041176882247,-0.17822762307011533,0.016186446187868325,1.1782276230701154,0.013737961893722367,0.013737961893722367
42,NdivBpowD,N / B^D,8,7,D_tag,-0.15701508293077557,-0.15162899759025406,-0.0053860853405215126,1.151628997590254,-0.0046769275103281695,0.0
1337,NdivBpowD,N / B^D,8,7,D_tag,-0.1772909280622926,-0.17232888169287675,-0.004962046369415857,1.1723288816928767,-0.004232640214621787,0.0
0,NdivBpowD,N / B^D,9,8,D_tag,-0.16448504740022094,-0.18012781029543837,0.015642762895217432,1.1801278102954385,0.013255143009723119,0.013255143009723119
42,NdivBpowD,N / B^D,9,8,D_tag,-0.15737821989037895,-0.1525870617480177,-0.0047911581423612515,1.1525870617480176,-0.004156873091300335,0.0
1337,NdivBpowD,N / B^D,9,8,D_tag,-0.17300421735016397,-0.1664625231557518,-0.006541694194412168,1.1664625231557517,-0.005608147766903171,0.0
0,NdivBpowD,N / B^D,10,9,D_tag,-0.1580673064161923,-0.18124569985424813,0.023178393438055833,1.1812456998542482,0.01962199180146499,0.01962199180146499
42,NdivBpowD,N / B^D,10,9,D_tag,-0.1527675747679603,-0.15030264090118162,-0.002464933866778679,1.1503026409011816,-0.0021428568266587443,0.0
1337,NdivBpowD,N / B^D,10,9,D_tag,-0.15995537134674276,-0.16881807935796042,0.008862708011217663,1.1688180793579603,0.007582623992337634,0.007582623992337634
0,NdivBpowD,N / B^D,0,input,N_hundreds,-0.17340195173382578,-0.24142208845343,0.06802013671960422,1.24142208845343,0.05479211088014718,0.05479211088014718
42,NdivBpowD,N / B^D,0,input,N_hundreds,-0.24415716163265683,-0.2441571616326567,-1.3877787807814457e-16,1.2441571616326568,-1.1154368785373707e-16,0.0
1337,NdivBpowD,N / B^D,0,input,N_hundreds,-0.22603994408483957,-0.22603994408484018,6.106226635438361e-16,1.2260399440848402,4.980446734136599e-16,4.980446734136599e-16
0,NdivBpowD,N / B^D,1,0,N_hundreds,-0.2414220884534298,-0.24142208845343008,2.7755575615628914e-16,1.2414220884534302,2.2357887678804675e-16,2.2357887678804675e-16
42,NdivBpowD,N / B^D,1,0,N_hundreds,-0.18644173729680227,-0.2441571616326565,0.05771542433585422,1.2441571616326565,0.046389175030039316,0.046389175030039316
1337,NdivBpowD,N / B^D,1,0,N_hundreds,-0.22603994408484018,-0.2260399440848399,-2.7755575615628914e-16,1.22603994408484,-2.2638394246075454e-16,0.0
0,NdivBpowD,N / B^D,2,1,N_hundreds,-0.24142208845343024,-0.24142208845343002,-2.220446049250313e-16,1.24142208845343,-1.7886310143043743e-16,0.0
42,NdivBpowD,N / B^D,2,1,N_hundreds,-0.24415716163265708,-0.24415716163265672,-3.608224830031759e-16,1.2441571616326568,-2.9001358841971636e-16,0.0
1337,NdivBpowD,N / B^D,2,1,N_hundreds,-0.22603994408483982,-0.22603994408483957,-2.498001805406602e-16,1.2260399440848395,-2.0374554821467916e-16,0.0
0,NdivBpowD,N / B^D,3,2,N_hundreds,-0.24142208845343033,-0.241422088453433,2.6645352591003757e-15,1.241422088453433,2.146357217165244e-15,2.146357217165244e-15
42,NdivBpowD,N / B^D,3,2,N_hundreds,-0.2441571616326567,-0.24415716163265686,1.6653345369377348e-16,1.2441571616326568,1.3385242542448448e-16,1.3385242542448448e-16
1337,NdivBpowD,N / B^D,3,2,N_hundreds,-0.22603994408484002,-0.10491528284599265,-0.12112466123884737,1.1049152828459927,-0.10962348255954948,0.0
0,NdivBpowD,N / B^D,4,3,N_hundreds,-0.24142208845342988,-0.18289051619960944,-0.05853157225382044,1.1828905161996095,-0.04948181716924291,0.0
42,NdivBpowD,N / B^D,4,3,N_hundreds,-0.24415716163265686,-0.24415716163265694,8.326672684688674e-17,1.244157161632657,6.692621271224223e-17,6.692621271224223e-17
1337,NdivBpowD,N / B^D,4,3,N_hundreds,-0.22603994408483943,-0.11262984049344452,-0.11341010359139492,1.1126298404934445,-0.10192976986946371,0.0
0,NdivBpowD,N / B^D,5,4,N_hundreds,-0.24142208845343,-0.24142208845343022,2.220446049250313e-16,1.2414220884534302,1.788631014304374e-16,1.788631014304374e-16
42,NdivBpowD,N / B^D,5,4,N_hundreds,-0.2441571616326569,-0.24415716163265677,-1.3877787807814457e-16,1.2441571616326568,-1.1154368785373707e-16,0.0
1337,NdivBpowD,N / B^D,5,4,N_hundreds,-0.22603994408483988,-0.22603994408483885,-1.0269562977782698e-15,1.2260399440848389,-8.376205871047926e-16,0.0
0,NdivBpowD,N / B^D,6,5,N_hundreds,-0.24142208845342994,-0.18289051619960947,-0.05853157225382047,1.1828905161996095,-0.04948181716924293,0.0
42,NdivBpowD,N / B^D,6,5,N_hundreds,-0.18644173729680177,-0.2441571616326573,0.057715424335855525,1.2441571616326572,0.04638917503004034,0.04638917503004034
1337,NdivBpowD,N / B^D,6,5,N_hundreds,-0.2260399440848399,-0.22603994408483902,-8.881784197001252e-16,1.226039944084839,-7.244286158744151e-16,0.0
0,NdivBpowD,N / B^D,7,6,N_hundreds,-0.24142208845343002,-0.2414220884534303,2.7755575615628914e-16,1.2414220884534304,2.235788767880467e-16,2.235788767880467e-16
42,NdivBpowD,N / B^D,7,6,N_hundreds,-0.18644173729680175,-0.24415716163265655,0.057715424335854804,1.2441571616326565,0.04638917503003979,0.04638917503003979
1337,NdivBpowD,N / B^D,7,6,N_hundreds,-0.2260399440848399,-0.10720030184446097,-0.11883964224037893,1.107200301844461,-0.10733346264664718,0.0
0,NdivBpowD,N / B^D,8,7,N_hundreds,-0.24142208845343022,-0.18289051619960933,-0.058531572253820885,1.1828905161996093,-0.04948181716924329,0.0
42,NdivBpowD,N / B^D,8,7,N_hundreds,-0.24415716163265672,-0.24415716163265686,1.3877787807814457e-16,1.2441571616326568,1.1154368785373707e-16,1.1154368785373707e-16
1337,NdivBpowD,N / B^D,8,7,N_hundreds,-0.22603994408484002,-0.22603994408484004,2.7755575615628914e-17,1.22603994408484,2.2638394246075454e-17,2.2638394246075454e-17
0,NdivBpowD,N / B^D,9,8,N_hundreds,-0.24142208845343077,-0.24142208845343022,-5.551115123125783e-16,1.2414220884534302,-4.471577535760935e-16,0.0
42,NdivBpowD,N / B^D,9,8,N_hundreds,-0.2441571616326566,-0.24415716163265672,1.1102230246251565e-16,1.2441571616326568,8.923495028298966e-17,8.923495028298966e-17
1337,NdivBpowD,N / B^D,9,8,N_hundreds,-0.16652579612150517,-0.22603994408483982,0.05951414796333465,1.2260399440848397,0.048541769173563225,0.048541769173563225
0,NdivBpowD,N / B^D,10,9,N_hundreds,-0.24142208845343077,-0.18289051619960947,-0.0585315722538213,1.1828905161996095,-0.04948181716924363,0.0
42,NdivBpowD,N / B^D,10,9,N_hundreds,-0.24415716163265694,-0.24415716163265722,2.7755575615628914e-16,1.2441571616326572,2.2308737570747405e-16,2.2308737570747405e-16
1337,NdivBpowD,N / B^D,10,9,N_hundreds,-0.22603994408483863,-0.16671444980779554,-0.05932549427704309,1.1667144498077955,-0.05084834107164471,0.0
0,NdivBpowD,N / B^D,0,input,N_ones,-0.31290072466411795,-0.31290072466411883,8.881784197001252e-16,1.312900724664119,6.765008221983799e-16,6.765008221983799e-16
42,NdivBpowD,N / B^D,0,input,N_ones,-0.3010030880957948,-0.3010030880957947,-1.1102230246251565e-16,1.3010030880957948,-8.533592539354597e-17,0.0
1337,NdivBpowD,N / B^D,0,input,N_ones,-0.295207471155284,-0.2952074711552843,2.7755575615628914e-16,1.2952074711552843,2.1429443725237172e-16,2.1429443725237172e-16
0,NdivBpowD,N / B^D,1,0,N_ones,-0.09974058730841558,-0.2855167462910593,0.1857761589826437,1.2855167462910593,0.1445147716034353,0.1445147716034353
42,NdivBpowD,N / B^D,1,0,N_ones,-0.16294550050059226,-0.16310844278532927,0.000162942284737011,1.1631084427853293,0.0001400920831997474,0.0001400920831997474
1337,NdivBpowD,N / B^D,1,0,N_ones,-0.1502537137536229,-0.3330783269218717,0.18282461316824883,1.3330783269218718,0.1371446894575188,0.1371446894575188
0,NdivBpowD,N / B^D,2,1,N_ones,-0.21899239879320787,-0.16626491982870745,-0.05272747896450042,1.1662649198287074,-0.04521055042300737,0.0
42,NdivBpowD,N / B^D,2,1,N_ones,-0.2247449796286134,-0.2848457456266206,0.06010076599800718,1.2848457456266207,0.04677663929898135,0.04677663929898135
1337,NdivBpowD,N / B^D,2,1,N_ones,-0.150253774829504,-0.33307832688237915,0.18282455205287515,1.3330783268823791,0.13714464361628334,0.13714464361628334
0,NdivBpowD,N / B^D,3,2,N_ones,-0.15677998459323214,-0.22546569260723062,0.06868570801399848,1.2254656926072307,0.056048658422959766,0.056048658422959766
42,NdivBpowD,N / B^D,3,2,N_ones,-0.2886955363203162,-0.2854586551040371,-0.003236881216279075,1.285458655104037,-0.002518074932575021,0.0
1337,NdivBpowD,N / B^D,3,2,N_ones,-0.14799971050018632,-0.3330783268693732,0.1850786163691869,1.3330783268693733,0.13883551524225068,0.13883551524225068
0,NdivBpowD,N / B^D,4,3,N_ones,-0.16153038520911828,-0.22073115797710874,0.05920077276799046,1.2207311579771087,0.0484961593559166,0.0484961593559166
42,NdivBpowD,N / B^D,4,3,N_ones,-0.22859477038401238,-0.2869944260282568,0.05839965564424443,1.2869944260282569,0.04537677433807489,0.04537677433807489
1337,NdivBpowD,N / B^D,4,3,N_ones,-0.0970800102077423,-0.2123981693359759,0.11531815912823361,1.212398169335976,0.09511574831178832,0.09511574831178832
0,NdivBpowD,N / B^D,5,4,N_ones,-0.09974057223840327,-0.15851874385008696,0.058778171611683694,1.158518743850087,0.05073562419572697,0.05073562419572697
42,NdivBpowD,N / B^D,5,4,N_ones,-0.22628302944530126,-0.3470951919644404,0.12081216251913912,1.3470951919644403,0.08968346352937487,0.08968346352937487
1337,NdivBpowD,N / B^D,5,4,N_ones,-0.27990456225380617,-0.33307832686468575,0.05317376461087958,1.3330783268646857,0.039887952222538076,0.039887952222538076
0,NdivBpowD,N / B^D,6,5,N_ones,-0.22546569260846483,-0.2855167463011465,0.060051053692681655,1.2855167463011465,0.0467135522469608,0.0467135522469608
42,NdivBpowD,N / B^D,6,5,N_ones,-0.2886955363198548,-0.22628302941986772,-0.062412506899987064,1.2262830294198677,-0.050895678569011345,0.0
1337,NdivBpowD,N / B^D,6,5,N_ones,-0.21100032072958733,-0.15025377482091518,-0.06074654590867215,1.1502537748209152,-0.0528114293023119,0.0
0,NdivBpowD,N / B^D,7,6,N_ones,-0.09757921179959328,-0.2155581561802729,0.11797894438067963,1.2155581561802729,0.0970574248388185,0.0970574248388185
42,NdivBpowD,N / B^D,7,6,N_ones,-0.22458191912948547,-0.2262830294254655,0.001701110295980024,1.2262830294254654,0.0013872085441621281,0.0013872085441621281
1337,NdivBpowD,N / B^D,7,6,N_ones,-0.15025377482004001,-0.21776016773874063,0.06750639291870061,1.2177601677387406,0.055434883408982956,0.055434883408982956
0,NdivBpowD,N / B^D,8,7,N_ones,-0.10748674821841978,-0.2189923987103562,0.11150565049193642,1.2189923987103561,0.09147362248518105,0.09147362248518105
42,NdivBpowD,N / B^D,8,7,N_ones,-0.22474497961547746,-0.22474497966469825,4.9220794107185384e-11,1.2247449796646983,4.01886065462058e-11,4.01886065462058e-11
1337,NdivBpowD,N / B^D,8,7,N_ones,-0.27990456225879223,-0.20933117077404337,-0.07057339148474887,1.2093311707740433,-0.05835737405129294,0.0
0,NdivBpowD,N / B^D,9,8,N_ones,-0.2233043321705001,-0.28250510494110176,0.05920077277060165,1.2825051049411018,0.04616026286563624,0.04616026286563624
42,NdivBpowD,N / B^D,9,8,N_ones,-0.22243323870230336,-0.2253578892423489,0.002924650540045537,1.225357889242349,0.002386772522314993,0.002386772522314993
1337,NdivBpowD,N / B^D,9,8,N_ones,-0.15701362185572715,-0.15615740616421117,-0.0008562156915159769,1.1561574061642113,-0.0007405701740532439,0.0
0,NdivBpowD,N / B^D,10,9,N_ones,-0.1563573834081322,-0.21899239871874773,0.06263501531061552,1.2189923987187476,0.05138261352281574,0.05138261352281574
42,NdivBpowD,N / B^D,10,9,N_ones,-0.16695823350415545,-0.2846826850753551,0.11772445157119965,1.2846826850753552,0.09163698782496965,0.09163698782496965
1337,NdivBpowD,N / B^D,10,9,N_ones,-0.15025377481352806,-0.21018738646572385,0.059933611652195795,1.2101873864657238,0.04952424089233663,0.04952424089233663
0,NdivBpowD,N / B^D,0,input,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,0,input,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,0,input,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,1,0,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,1,0,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,1,0,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,2,1,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,2,1,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,2,1,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,3,2,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,3,2,N_tag,-0.30036740319717425,-0.2402762135993531,-0.06009118959782114,1.240276213599353,-0.048449844428954295,0.0
1337,NdivBpowD,N / B^D,3,2,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,4,3,N_tag,-0.3055546564862209,-0.2476622424722496,-0.05789241401397127,1.2476622424722497,-0.04640071009863786,0.0
42,NdivBpowD,N / B^D,4,3,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,4,3,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,5,4,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,5,4,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,5,4,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,6,5,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,6,5,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,6,5,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,7,6,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,7,6,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,7,6,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,8,7,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,8,7,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,8,7,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,9,8,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,9,8,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,9,8,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,10,9,N_tag,-0.3055546564862209,-0.3055546564862209,0.0,1.3055546564862208,0.0,0.0
42,NdivBpowD,N / B^D,10,9,N_tag,-0.30036740319717425,-0.30036740319717425,0.0,1.3003674031971744,0.0,0.0
1337,NdivBpowD,N / B^D,10,9,N_tag,-0.29309006550487654,-0.29309006550487654,0.0,1.2930900655048765,0.0,0.0
0,NdivBpowD,N / B^D,0,input,N_tens,-0.3075684382039545,-0.3075684382039546,5.551115123125783e-17,1.3075684382039545,4.245372525778203e-17,4.245372525778203e-17
42,NdivBpowD,N / B^D,0,input,N_tens,-0.3021805907840287,-0.3021805907840288,1.1102230246251565e-16,1.3021805907840287,8.52587599970833e-17,8.52587599970833e-17
1337,NdivBpowD,N / B^D,0,input,N_tens,-0.29471254870689295,-0.2947125487068927,-2.7755575615628914e-16,1.2947125487068927,-2.143763543757267e-16,0.0
0,NdivBpowD,N / B^D,1,0,N_tens,-0.15792131667713205,-0.2821801475088948,0.12425883083176276,1.2821801475088948,0.09691214691880944,0.09691214691880944
42,NdivBpowD,N / B^D,1,0,N_tens,-0.22549602580619607,-0.10452701868525598,-0.1209690071209401,1.104527018685256,-0.10952109371206899,0.0
1337,NdivBpowD,N / B^D,1,0,N_tens,-0.20461403900350345,-0.20461403904113426,3.763081513064037e-11,1.2046140390411342,3.1238898029608126e-11,3.1238898029608126e-11
0,NdivBpowD,N / B^D,2,1,N_tens,-0.22301869469003224,-0.21851054919544435,-0.00450814549458789,1.2185105491954444,-0.0036997180677381235,0.0
42,NdivBpowD,N / B^D,2,1,N_tens,-0.2854875463523878,-0.2854875463522973,-9.053868765818152e-14,1.2854875463522972,-7.043140006691961e-14,0.0
1337,NdivBpowD,N / B^D,2,1,N_tens,-0.20461403904039663,-0.14527519952742282,-0.05933883951297381,1.1452751995274228,-0.051811861059646545,0.0
0,NdivBpowD,N / B^D,3,2,N_tens,-0.15792131667756898,-0.2821801475089477,0.12425883083137873,1.2821801475089476,0.09691214691850593,0.09691214691850593
42,NdivBpowD,N / B^D,3,2,N_tens,-0.28548754635221096,-0.28548754635227913,6.816769371198461e-14,1.2854875463522792,5.302866908778571e-14,5.302866908778571e-14
1337,NdivBpowD,N / B^D,3,2,N_tens,-0.2644129050968969,-0.14364923344390945,-0.12076367165298746,1.1436492334439095,-0.10559502697284878,0.0
0,NdivBpowD,N / B^D,4,3,N_tens,-0.16691258539348247,-0.28218014750895004,0.11526756211546757,1.28218014750895,0.08989966218039806,0.08989966218039806
42,NdivBpowD,N / B^D,4,3,N_tens,-0.226769612770339,-0.28548754635220447,0.05871793358186547,1.2854875463522044,0.045677559264177915,0.045677559264177915
1337,NdivBpowD,N / B^D,4,3,N_tens,-0.21053771950835065,-0.26441290509685833,0.05387518558850768,1.2644129050968584,0.042608854569054444,0.042608854569054444
0,NdivBpowD,N / B^D,5,4,N_tens,-0.2821801475090887,-0.21402742597425392,-0.06815272153483479,1.2140274259742538,-0.05613771161729926,0.0
42,NdivBpowD,N / B^D,5,4,N_tens,-0.22370468342187264,-0.2251091841819933,0.0014045007601206638,1.2251091841819932,0.0011464290515938386,0.0011464290515938386
1337,NdivBpowD,N / B^D,5,4,N_tens,-0.2046140390405808,-0.2644129050968852,0.05979886605630441,1.264412905096885,0.04729378023211678,0.04729378023211678
0,NdivBpowD,N / B^D,6,5,N_tens,-0.2230186946901084,-0.15035782766069491,-0.07266086702941349,1.150357827660695,-0.06316370896277784,0.0
42,NdivBpowD,N / B^D,6,5,N_tens,-0.2251091841819745,-0.22370468342201985,-0.0014045007599546577,1.2237046834220198,-0.0011477448595089562,0.0
